sale_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount
52324,17428,2023-04-30,966,351,5,80.52,0.18,330.13
52325,17428,2023-04-30,966,37,2,449.79,0.3,629.71
52326,17429,2023-05-10,4813,424,5,124.55,0.03,604.07
52327,17429,2023-05-10,4813,235,2,445.63,0.11,793.22
52328,17429,2023-05-10,4813,189,3,678.71,0.09,1852.88
52329,17429,2023-05-10,4813,151,5,38.2,0.03,185.27
52330,17429,2023-05-10,4813,116,5,200.7,0.22,782.73
52331,17430,2023-07-14,2475,170,4,336.65,0.27,983.02
52332,17430,2023-07-14,2475,269,3,586.16,0.11,1565.05
52333,17430,2023-07-14,2475,180,5,665.03,0.03,3225.4
52334,17430,2023-07-14,2475,338,5,203.08,0.04,974.78
52335,17431,2023-09-29,1140,61,4,123.03,0.09,447.83
52336,17432,2024-03-24,2243,472,2,438.38,0.27,640.03
52337,17432,2024-03-24,2243,18,4,707.12,0.23,2177.93
52338,17432,2024-03-24,2243,491,3,422.4,0.14,1089.79
52339,17432,2024-03-24,2243,337,2,57.98,0.19,93.93
52340,17433,2023-06-09,4406,115,4,433.27,0.06,1629.1
52341,17434,2023-05-24,22,119,1,881.06,0.12,775.33
52342,17434,2023-05-24,22,63,2,530.55,0.11,944.38
52343,17434,2023-05-24,22,190,2,326.41,0.1,587.54
52344,17434,2023-05-24,22,213,3,953.94,0.01,2833.2
52345,17435,2024-11-20,1583,193,1,241.35,0.04,231.7
52346,17436,2023-03-18,3201,99,5,311.7,0.05,1480.57
52347,17436,2023-03-18,3201,416,2,204.45,0.28,294.41
52348,17436,2023-03-18,3201,440,1,807.72,0.12,710.79
52349,17436,2023-03-18,3201,4,2,604.42,0.09,1100.04
52350,17437,2024-07-02,1539,303,1,228.4,0.03,221.55
52351,17437,2024-07-02,1539,385,5,262.11,0.13,1140.18
52352,17437,2024-07-02,1539,97,2,133.59,0.27,195.04
52353,17437,2024-07-02,1539,143,2,355.51,0.22,554.6
52354,17437,2024-07-02,1539,190,1,326.41,0.24,248.07
52355,17438,2023-08-17,4741,440,3,807.72,0.12,2132.38
52356,17438,2023-08-17,4741,314,3,895.22,0.2,2148.53
52357,17439,2023-04-17,3452,137,4,529.24,0.23,1630.06
52358,17440,2023-08-29,1449,98,3,539.93,0.09,1474.01
52359,17440,2023-08-29,1449,443,5,606.29,0.22,2364.53
52360,17440,2023-08-29,1449,480,1,174.63,0.06,164.15
52361,17440,2023-08-29,1449,187,2,839.68,0.3,1175.55
52362,17441,2024-08-12,4572,156,3,22.27,0.12,58.79
52363,17441,2024-08-12,4572,100,3,359.25,0.11,959.2
52364,17441,2024-08-12,4572,293,2,250.88,0.11,446.57
52365,17442,2023-03-01,1968,76,5,843.33,0.2,3373.32
52366,17442,2023-03-01,1968,29,5,67.59,0.05,321.05
52367,17442,2023-03-01,1968,120,1,371.07,0.27,270.88
52368,17442,2023-03-01,1968,160,3,473.87,0.0,1421.61
52369,17442,2023-03-01,1968,422,5,276.42,0.23,1064.22
52370,17443,2024-10-19,1333,190,4,326.41,0.05,1240.36
52371,17443,2024-10-19,1333,37,2,449.79,0.14,773.64
52372,17443,2024-10-19,1333,477,1,41.73,0.17,34.64
52373,17443,2024-10-19,1333,471,1,287.07,0.12,252.62
52374,17443,2024-10-19,1333,349,5,427.42,0.22,1666.94
52375,17444,2024-01-09,3430,41,4,21.83,0.29,62.0
52376,17444,2024-01-09,3430,333,2,488.47,0.13,849.94
52377,17444,2024-01-09,3430,98,4,539.93,0.16,1814.16
52378,17444,2024-01-09,3430,407,2,314.33,0.11,559.51
52379,17445,2024-09-26,3997,298,1,135.97,0.18,111.5
52380,17445,2024-09-26,3997,20,1,13.53,0.28,9.74
52381,17446,2024-07-25,3799,220,1,369.99,0.13,321.89
52382,17446,2024-07-25,3799,119,2,881.06,0.21,1392.07
52383,17446,2024-07-25,3799,339,1,938.52,0.09,854.05
52384,17446,2024-07-25,3799,24,2,427.36,0.27,623.95
52385,17446,2024-07-25,3799,488,4,88.48,0.19,286.68
52386,17447,2024-06-24,3738,307,3,153.41,0.14,395.8
52387,17447,2024-06-24,3738,455,5,585.24,0.01,2896.94
52388,17447,2024-06-24,3738,386,4,52.42,0.11,186.62
52389,17447,2024-06-24,3738,244,5,625.07,0.04,3000.34
52390,17448,2023-11-16,84,301,5,172.91,0.1,778.1
52391,17448,2023-11-16,84,144,5,378.95,0.09,1724.22
52392,17448,2023-11-16,84,347,5,112.2,0.15,476.85
52393,17449,2023-04-26,2487,371,1,47.0,0.26,34.78
52394,17449,2023-04-26,2487,253,5,170.5,0.04,818.4
52395,17450,2024-05-20,259,202,5,83.02,0.02,406.8
52396,17451,2024-01-27,3241,126,3,518.0,0.29,1103.34
52397,17451,2024-01-27,3241,213,1,953.94,0.09,868.09
52398,17451,2024-01-27,3241,107,3,550.23,0.25,1238.02
52399,17452,2023-09-22,2577,203,3,407.82,0.02,1198.99
52400,17452,2023-09-22,2577,374,3,673.76,0.15,1718.09
52401,17452,2023-09-22,2577,475,5,140.0,0.06,658.0
52402,17452,2023-09-22,2577,204,4,148.82,0.23,458.37
52403,17452,2023-09-22,2577,461,2,308.73,0.14,531.02
52404,17453,2023-04-21,1000,145,4,456.62,0.07,1698.63
52405,17453,2023-04-21,1000,139,4,413.59,0.08,1522.01
52406,17454,2024-05-29,4945,282,2,111.68,0.28,160.82
52407,17454,2024-05-29,4945,282,3,111.68,0.3,234.53
52408,17454,2024-05-29,4945,403,1,538.71,0.28,387.87
52409,17455,2024-11-24,529,137,1,529.24,0.05,502.78
52410,17455,2024-11-24,529,49,3,867.67,0.19,2108.44
52411,17456,2023-05-06,2053,196,4,509.28,0.15,1731.55
52412,17457,2024-04-25,894,442,5,719.73,0.23,2770.96
52413,17457,2024-04-25,894,181,2,394.99,0.22,616.18
52414,17458,2024-02-24,3399,131,3,524.62,0.16,1322.04
52415,17459,2024-04-19,3708,391,3,397.95,0.02,1169.97
52416,17459,2024-04-19,3708,73,4,378.46,0.01,1498.7
52417,17459,2024-04-19,3708,453,1,594.24,0.12,522.93
52418,17460,2023-12-17,2562,108,5,483.19,0.25,1811.96
52419,17460,2023-12-17,2562,373,4,767.73,0.17,2548.86
52420,17460,2023-12-17,2562,437,5,232.3,0.21,917.59
52421,17460,2023-12-17,2562,279,5,569.05,0.14,2446.91
52422,17460,2023-12-17,2562,198,3,311.93,0.08,860.93
52423,17461,2024-09-11,2918,14,5,415.29,0.15,1764.98
52424,17461,2024-09-11,2918,230,1,195.2,0.27,142.5
52425,17461,2024-09-11,2918,111,3,777.58,0.25,1749.56
52426,17461,2024-09-11,2918,422,4,276.42,0.1,995.11
52427,17461,2024-09-11,2918,117,1,429.88,0.07,399.79
52428,17462,2023-12-31,3913,113,1,249.53,0.24,189.64
52429,17463,2023-07-08,2468,179,4,490.78,0.2,1570.5
52430,17463,2023-07-08,2468,226,5,189.26,0.09,861.13
52431,17463,2023-07-08,2468,30,1,296.41,0.09,269.73
52432,17463,2023-07-08,2468,92,5,812.0,0.2,3248.0
52433,17463,2023-07-08,2468,241,1,271.59,0.06,255.29
52434,17464,2023-03-26,3717,464,4,681.57,0.09,2480.91
52435,17464,2023-03-26,3717,168,4,63.91,0.1,230.08
52436,17464,2023-03-26,3717,285,1,230.22,0.06,216.41
52437,17464,2023-03-26,3717,343,4,338.36,0.22,1055.68
52438,17465,2024-04-17,2698,353,4,28.61,0.02,112.15
52439,17466,2024-09-12,1438,8,5,599.65,0.06,2818.36
52440,17466,2024-09-12,1438,254,3,807.73,0.02,2374.73
52441,17466,2024-09-12,1438,223,4,136.31,0.05,517.98
52442,17467,2024-04-22,4524,497,1,417.93,0.09,380.32
52443,17467,2024-04-22,4524,417,3,486.67,0.13,1270.21
52444,17467,2024-04-22,4524,122,4,186.14,0.08,685.0
52445,17467,2024-04-22,4524,93,3,342.57,0.14,883.83
52446,17468,2024-12-25,1883,139,4,413.59,0.25,1240.77
52447,17468,2024-12-25,1883,428,2,748.59,0.06,1407.35
52448,17469,2023-03-11,834,77,2,713.02,0.09,1297.7
52449,17469,2023-03-11,834,142,3,426.53,0.14,1100.45
52450,17469,2023-03-11,834,415,1,136.02,0.19,110.18
52451,17469,2023-03-11,834,436,3,537.17,0.27,1176.4
52452,17469,2023-03-11,834,463,4,31.76,0.23,97.82
52453,17470,2023-01-18,4972,305,3,130.77,0.08,360.93
52454,17470,2023-01-18,4972,432,3,32.5,0.12,85.8
52455,17470,2023-01-18,4972,320,5,863.49,0.06,4058.4
52456,17471,2024-03-14,603,261,3,566.14,0.26,1256.83
52457,17472,2023-04-27,1065,185,3,232.26,0.18,571.36
52458,17473,2024-01-16,4319,481,3,253.19,0.13,660.83
52459,17473,2024-01-16,4319,175,1,303.37,0.18,248.76
52460,17474,2023-05-07,3638,48,3,27.01,0.25,60.77
52461,17475,2023-03-25,2171,247,4,132.65,0.04,509.38
52462,17475,2023-03-25,2171,319,1,228.46,0.16,191.91
52463,17475,2023-03-25,2171,453,1,594.24,0.14,511.05
52464,17475,2023-03-25,2171,130,2,418.92,0.15,712.16
52465,17475,2023-03-25,2171,466,4,691.84,0.28,1992.5
52466,17476,2024-10-25,499,22,3,140.39,0.3,294.82
52467,17476,2024-10-25,499,386,5,52.42,0.23,201.82
52468,17476,2024-10-25,499,122,4,186.14,0.15,632.88
52469,17477,2024-06-10,3162,62,2,172.01,0.19,278.66
52470,17477,2024-06-10,3162,496,4,99.41,0.03,385.71
52471,17478,2024-08-02,3366,281,4,629.11,0.2,2013.15
52472,17479,2024-06-22,3783,319,5,228.46,0.26,845.3
52473,17479,2024-06-22,3783,100,3,359.25,0.15,916.09
52474,17479,2024-06-22,3783,161,4,472.51,0.18,1549.83
52475,17480,2023-03-20,2980,361,2,420.09,0.15,714.15
52476,17480,2023-03-20,2980,115,2,433.27,0.05,823.21
52477,17480,2023-03-20,2980,345,3,36.99,0.3,77.68
52478,17481,2023-08-11,3271,138,3,493.83,0.02,1451.86
52479,17481,2023-08-11,3271,301,1,172.91,0.29,122.77
52480,17481,2023-08-11,3271,351,1,80.52,0.11,71.66
52481,17481,2023-08-11,3271,443,3,606.29,0.25,1364.15
52482,17481,2023-08-11,3271,17,4,578.78,0.19,1875.25
52483,17482,2024-04-01,4613,470,5,301.85,0.21,1192.31
52484,17482,2024-04-01,4613,12,1,356.79,0.27,260.46
52485,17483,2023-06-05,3649,167,3,132.18,0.01,392.57
52486,17483,2023-06-05,3649,383,4,468.9,0.23,1444.21
52487,17484,2024-02-25,4743,158,5,171.33,0.09,779.55
52488,17484,2024-02-25,4743,247,3,132.65,0.07,370.09
52489,17484,2024-02-25,4743,424,5,124.55,0.1,560.48
52490,17484,2024-02-25,4743,134,1,162.89,0.08,149.86
52491,17485,2023-01-18,859,339,5,938.52,0.01,4645.67
52492,17485,2023-01-18,859,248,2,59.46,0.13,103.46
52493,17485,2023-01-18,859,480,3,174.63,0.06,492.46
52494,17485,2023-01-18,859,232,2,652.15,0.23,1004.31
52495,17486,2023-05-16,2195,490,5,305.13,0.2,1220.52
52496,17486,2023-05-16,2195,385,3,262.11,0.08,723.42
52497,17486,2023-05-16,2195,172,2,295.37,0.01,584.83
52498,17486,2023-05-16,2195,270,2,194.78,0.08,358.4
52499,17486,2023-05-16,2195,162,4,183.33,0.15,623.32
52500,17487,2023-05-21,444,175,1,303.37,0.05,288.2
52501,17487,2023-05-21,444,142,5,426.53,0.29,1514.18
52502,17488,2023-05-31,771,31,3,448.04,0.29,954.33
52503,17488,2023-05-31,771,420,5,243.01,0.12,1069.24
52504,17488,2023-05-31,771,61,4,123.03,0.28,354.33
52505,17489,2024-12-23,558,419,2,69.15,0.18,113.41
52506,17490,2024-06-18,4911,25,1,195.22,0.0,195.22
52507,17491,2024-02-21,4696,21,2,460.6,0.18,755.38
52508,17491,2024-02-21,4696,46,4,453.32,0.03,1758.88
52509,17491,2024-02-21,4696,408,5,285.01,0.27,1040.29
52510,17491,2024-02-21,4696,257,3,66.29,0.12,175.01
52511,17492,2023-05-09,1818,195,5,393.25,0.08,1808.95
52512,17492,2023-05-09,1818,297,4,135.79,0.08,499.71
52513,17492,2023-05-09,1818,221,2,318.98,0.04,612.44
52514,17493,2023-02-18,977,329,3,151.98,0.12,401.23
52515,17493,2023-02-18,977,369,4,281.13,0.05,1068.29
52516,17493,2023-02-18,977,8,5,599.65,0.14,2578.49
52517,17494,2024-03-21,577,399,5,598.68,0.1,2694.06
52518,17494,2024-03-21,577,332,1,330.41,0.27,241.2
52519,17494,2024-03-21,577,403,3,538.71,0.03,1567.65
52520,17494,2024-03-21,577,159,3,550.92,0.24,1256.1
52521,17495,2024-10-23,4139,40,3,926.26,0.22,2167.45
52522,17495,2024-10-23,4139,418,5,786.95,0.13,3423.23
52523,17496,2023-02-18,2970,224,2,190.91,0.06,358.91
52524,17497,2023-01-28,2662,497,3,417.93,0.15,1065.72
52525,17497,2023-01-28,2662,6,1,687.26,0.12,604.79
52526,17497,2023-01-28,2662,386,2,52.42,0.22,81.78
52527,17497,2023-01-28,2662,7,5,603.71,0.17,2505.4
52528,17497,2023-01-28,2662,308,5,182.61,0.06,858.27
52529,17498,2024-03-17,3143,98,2,539.93,0.15,917.88
52530,17498,2024-03-17,3143,204,5,148.82,0.01,736.66
52531,17499,2024-09-09,2005,241,5,271.59,0.12,1195.0
52532,17500,2023-01-13,3810,477,5,41.73,0.07,194.04
52533,17500,2023-01-13,3810,417,3,486.67,0.21,1153.41
52534,17501,2024-03-01,2886,185,5,232.26,0.14,998.72
52535,17501,2024-03-01,2886,101,4,207.93,0.14,715.28
52536,17502,2024-10-13,717,258,2,530.13,0.14,911.82
52537,17502,2024-10-13,717,453,2,594.24,0.3,831.94
52538,17502,2024-10-13,717,448,1,415.37,0.1,373.83
52539,17502,2024-10-13,717,332,4,330.41,0.19,1070.53
52540,17503,2024-12-22,3443,144,1,378.95,0.19,306.95
52541,17504,2024-10-09,3962,267,1,411.83,0.08,378.88
52542,17505,2023-12-08,1652,302,2,828.51,0.14,1425.04
52543,17505,2023-12-08,1652,370,3,63.63,0.11,169.89
52544,17505,2023-12-08,1652,275,3,632.91,0.11,1689.87
52545,17506,2023-07-27,3846,195,5,393.25,0.29,1396.04
52546,17507,2023-10-29,3637,282,5,111.68,0.05,530.48
52547,17507,2023-10-29,3637,393,3,433.67,0.02,1274.99
52548,17507,2023-10-29,3637,425,4,320.11,0.26,947.53
52549,17507,2023-10-29,3637,403,3,538.71,0.08,1486.84
52550,17507,2023-10-29,3637,146,4,618.78,0.17,2054.35
52551,17508,2024-02-05,4455,437,2,232.3,0.18,380.97
52552,17508,2024-02-05,4455,227,2,566.36,0.29,804.23
52553,17509,2024-02-27,668,305,2,130.77,0.07,243.23
52554,17509,2024-02-27,668,208,1,132.43,0.21,104.62
52555,17509,2024-02-27,668,394,1,177.76,0.03,172.43
52556,17509,2024-02-27,668,387,4,254.02,0.26,751.9
52557,17509,2024-02-27,668,488,4,88.48,0.01,350.38
52558,17510,2024-11-22,1683,469,5,711.25,0.28,2560.5
52559,17510,2024-11-22,1683,94,4,576.82,0.02,2261.13
52560,17510,2024-11-22,1683,298,1,135.97,0.1,122.37
52561,17511,2024-11-09,2689,417,4,486.67,0.25,1460.01
52562,17511,2024-11-09,2689,344,4,86.3,0.15,293.42
52563,17511,2024-11-09,2689,250,2,76.44,0.27,111.6
52564,17512,2024-02-21,1001,332,1,330.41,0.26,244.5
52565,17512,2024-02-21,1001,5,1,516.41,0.26,382.14
52566,17512,2024-02-21,1001,216,2,496.17,0.06,932.8
52567,17512,2024-02-21,1001,7,3,603.71,0.09,1648.13
52568,17512,2024-02-21,1001,379,2,201.04,0.25,301.56
52569,17513,2024-04-24,3213,189,1,678.71,0.0,678.71
52570,17513,2024-04-24,3213,322,3,515.2,0.25,1159.2
52571,17513,2024-04-24,3213,408,4,285.01,0.06,1071.64
52572,17513,2024-04-24,3213,176,3,404.88,0.26,898.83
52573,17513,2024-04-24,3213,10,2,29.16,0.24,44.32
52574,17514,2023-12-15,2437,500,5,440.12,0.0,2200.6
52575,17514,2023-12-15,2437,471,3,287.07,0.25,645.91
52576,17514,2023-12-15,2437,165,2,317.26,0.12,558.38
52577,17515,2024-10-11,365,426,2,209.66,0.25,314.49
52578,17516,2024-03-29,4675,115,5,433.27,0.23,1668.09
52579,17516,2024-03-29,4675,164,2,534.18,0.11,950.84
52580,17517,2024-06-12,97,192,1,785.25,0.21,620.35
52581,17517,2024-06-12,97,197,2,840.37,0.04,1613.51
52582,17518,2023-02-09,4263,304,5,390.72,0.18,1601.95
52583,17518,2023-02-09,4263,462,4,409.03,0.22,1276.17
52584,17518,2023-02-09,4263,150,2,302.02,0.19,489.27
52585,17518,2023-02-09,4263,187,5,839.68,0.06,3946.5
52586,17519,2023-10-27,3614,159,5,550.92,0.2,2203.68
52587,17520,2024-04-17,4474,318,2,451.94,0.07,840.61
52588,17520,2024-04-17,4474,365,3,33.85,0.07,94.44
52589,17521,2024-01-17,6,194,3,204.82,0.01,608.32
52590,17521,2024-01-17,6,371,4,47.0,0.26,139.12
52591,17521,2024-01-17,6,338,4,203.08,0.23,625.49
52592,17521,2024-01-17,6,296,2,77.4,0.2,123.84
52593,17521,2024-01-17,6,110,5,681.6,0.04,3271.68
52594,17522,2024-06-01,1074,182,2,536.52,0.26,794.05
52595,17522,2024-06-01,1074,221,4,318.98,0.01,1263.16
52596,17522,2024-06-01,1074,185,3,232.26,0.25,522.59
52597,17523,2023-02-02,572,433,1,370.15,0.01,366.45
52598,17523,2023-02-02,572,336,1,557.58,0.11,496.25
52599,17524,2023-04-03,1708,485,4,536.99,0.27,1568.01
52600,17524,2023-04-03,1708,148,1,594.46,0.22,463.68
52601,17524,2023-04-03,1708,20,5,13.53,0.14,58.18
52602,17525,2023-06-13,1220,126,1,518.0,0.26,383.32
52603,17525,2023-06-13,1220,240,4,80.02,0.01,316.88
52604,17525,2023-06-13,1220,126,2,518.0,0.25,777.0
52605,17525,2023-06-13,1220,310,1,613.99,0.23,472.77
52606,17526,2023-10-14,854,126,1,518.0,0.06,486.92
52607,17526,2023-10-14,854,373,4,767.73,0.03,2978.79
52608,17526,2023-10-14,854,173,3,898.11,0.29,1912.97
52609,17526,2023-10-14,854,338,5,203.08,0.16,852.94
52610,17526,2023-10-14,854,44,5,258.53,0.26,956.56
52611,17527,2024-05-13,4738,298,4,135.97,0.09,494.93
52612,17527,2024-05-13,4738,241,1,271.59,0.18,222.7
52613,17528,2023-01-25,1800,461,3,308.73,0.27,676.12
52614,17528,2023-01-25,1800,212,3,120.36,0.29,256.37
52615,17528,2023-01-25,1800,117,1,429.88,0.27,313.81
52616,17528,2023-01-25,1800,123,1,376.28,0.02,368.75
52617,17528,2023-01-25,1800,439,3,288.3,0.19,700.57
52618,17529,2024-09-21,2235,442,5,719.73,0.08,3310.76
52619,17529,2024-09-21,2235,335,4,206.12,0.02,807.99
52620,17530,2023-08-20,4722,212,1,120.36,0.11,107.12
52621,17531,2023-01-01,1791,434,5,246.71,0.12,1085.52
52622,17531,2023-01-01,1791,202,4,83.02,0.27,242.42
52623,17531,2023-01-01,1791,194,2,204.82,0.02,401.45
52624,17531,2023-01-01,1791,497,1,417.93,0.14,359.42
52625,17532,2023-01-26,1162,270,2,194.78,0.05,370.08
52626,17532,2023-01-26,1162,405,1,613.12,0.13,533.41
52627,17532,2023-01-26,1162,316,2,234.14,0.02,458.91
52628,17533,2024-01-11,1421,58,2,143.79,0.17,238.69
52629,17533,2024-01-11,1421,500,1,440.12,0.02,431.32
52630,17533,2024-01-11,1421,48,1,27.01,0.2,21.61
52631,17533,2024-01-11,1421,92,4,812.0,0.11,2890.72
52632,17533,2024-01-11,1421,207,2,98.11,0.25,147.16
52633,17534,2024-05-29,4105,215,4,306.49,0.08,1127.88
52634,17535,2023-08-26,4611,404,2,581.77,0.25,872.65
52635,17535,2023-08-26,4611,175,1,303.37,0.13,263.93
52636,17536,2024-04-02,227,348,4,662.33,0.29,1881.02
52637,17536,2024-04-02,227,89,2,438.69,0.01,868.61
52638,17537,2024-10-18,3988,297,3,135.79,0.2,325.9
52639,17538,2024-07-20,4212,188,3,606.77,0.26,1347.03
52640,17538,2024-07-20,4212,75,2,271.36,0.01,537.29
52641,17538,2024-07-20,4212,498,1,20.15,0.21,15.92
52642,17538,2024-07-20,4212,72,3,727.03,0.08,2006.6
52643,17539,2024-04-25,3009,470,1,301.85,0.07,280.72
52644,17539,2024-04-25,3009,478,1,354.09,0.03,343.47
52645,17539,2024-04-25,3009,242,1,589.89,0.28,424.72
52646,17539,2024-04-25,3009,95,2,522.03,0.15,887.45
52647,17539,2024-04-25,3009,144,3,378.95,0.26,841.27
52648,17540,2023-04-12,1583,374,2,673.76,0.11,1199.29
52649,17541,2024-10-17,2567,12,5,356.79,0.16,1498.52
52650,17541,2024-10-17,2567,411,1,525.38,0.2,420.3
52651,17541,2024-10-17,2567,94,5,576.82,0.02,2826.42
52652,17541,2024-10-17,2567,130,2,418.92,0.29,594.87
52653,17541,2024-10-17,2567,282,1,111.68,0.05,106.1
52654,17542,2024-07-28,1095,120,5,371.07,0.14,1595.6
52655,17542,2024-07-28,1095,69,5,604.03,0.12,2657.73
52656,17542,2024-07-28,1095,137,2,529.24,0.07,984.39
52657,17543,2023-04-19,4836,359,1,157.94,0.12,138.99
52658,17543,2023-04-19,4836,334,5,492.13,0.18,2017.73
52659,17544,2024-11-23,2043,67,1,845.92,0.01,837.46
52660,17544,2024-11-23,2043,46,4,453.32,0.05,1722.62
52661,17544,2024-11-23,2043,441,1,285.43,0.07,265.45
52662,17544,2024-11-23,2043,232,1,652.15,0.2,521.72
52663,17544,2024-11-23,2043,59,2,402.03,0.12,707.57
52664,17545,2024-01-28,810,373,5,767.73,0.09,3493.17
52665,17545,2024-01-28,810,254,1,807.73,0.28,581.57
52666,17546,2023-11-04,1651,91,4,850.49,0.13,2959.71
52667,17546,2023-11-04,1651,495,4,568.16,0.04,2181.73
52668,17547,2024-05-22,3021,325,2,683.22,0.29,970.17
52669,17547,2024-05-22,3021,121,4,679.84,0.2,2175.49
52670,17547,2024-05-22,3021,404,5,581.77,0.26,2152.55
52671,17547,2024-05-22,3021,142,3,426.53,0.19,1036.47
52672,17547,2024-05-22,3021,370,2,63.63,0.23,97.99
52673,17548,2024-04-25,930,183,3,192.46,0.11,513.87
52674,17548,2024-04-25,930,157,3,251.06,0.04,723.05
52675,17548,2024-04-25,930,185,1,232.26,0.26,171.87
52676,17548,2024-04-25,930,420,2,243.01,0.1,437.42
52677,17549,2023-07-24,146,290,2,398.28,0.13,693.01
52678,17549,2023-07-24,146,157,1,251.06,0.06,236.0
52679,17550,2023-07-19,4108,93,4,342.57,0.16,1151.04
52680,17550,2023-07-19,4108,290,1,398.28,0.13,346.5
52681,17550,2023-07-19,4108,65,5,651.39,0.08,2996.39
52682,17550,2023-07-19,4108,231,5,370.62,0.01,1834.57
52683,17551,2024-10-02,2161,266,5,205.14,0.22,800.05
52684,17551,2024-10-02,2161,38,5,926.24,0.24,3519.71
52685,17551,2024-10-02,2161,189,3,678.71,0.13,1771.43
52686,17551,2024-10-02,2161,72,1,727.03,0.04,697.95
52687,17551,2024-10-02,2161,103,1,109.61,0.15,93.17
52688,17552,2024-09-13,691,403,1,538.71,0.24,409.42
52689,17552,2024-09-13,691,127,1,165.46,0.2,132.37
52690,17552,2024-09-13,691,425,1,320.11,0.12,281.7
52691,17553,2024-06-01,681,117,5,429.88,0.21,1698.03
52692,17553,2024-06-01,681,28,5,580.48,0.18,2379.97
52693,17553,2024-06-01,681,451,3,65.41,0.1,176.61
52694,17553,2024-06-01,681,95,3,522.03,0.02,1534.77
52695,17554,2024-01-07,1197,227,1,566.36,0.02,555.03
52696,17554,2024-01-07,1197,99,1,311.7,0.22,243.13
52697,17554,2024-01-07,1197,106,2,121.74,0.09,221.57
52698,17554,2024-01-07,1197,319,3,228.46,0.24,520.89
52699,17554,2024-01-07,1197,229,1,159.83,0.06,150.24
52700,17555,2023-06-04,3229,78,5,445.0,0.22,1735.5
52701,17555,2023-06-04,3229,404,5,581.77,0.22,2268.9
52702,17555,2023-06-04,3229,447,4,316.67,0.26,937.34
52703,17555,2023-06-04,3229,260,4,597.27,0.09,2174.06
52704,17556,2023-05-25,4856,26,2,263.44,0.23,405.7
52705,17556,2023-05-25,4856,449,3,564.99,0.27,1237.33
52706,17557,2024-08-31,631,260,2,597.27,0.07,1110.92
52707,17558,2024-05-25,1276,446,2,87.89,0.03,170.51
52708,17558,2024-05-25,1276,491,4,422.4,0.02,1655.81
52709,17558,2024-05-25,1276,146,3,618.78,0.09,1689.27
52710,17558,2024-05-25,1276,81,2,672.33,0.02,1317.77
52711,17559,2024-12-08,2505,191,3,713.38,0.29,1519.5
52712,17559,2024-12-08,2505,195,1,393.25,0.19,318.53
52713,17559,2024-12-08,2505,468,4,669.32,0.13,2329.23
52714,17559,2024-12-08,2505,408,2,285.01,0.07,530.12
52715,17560,2023-06-09,2906,376,2,720.15,0.2,1152.24
52716,17560,2023-06-09,2906,43,3,29.32,0.26,65.09
52717,17560,2023-06-09,2906,45,4,322.89,0.26,955.75
52718,17560,2023-06-09,2906,190,2,326.41,0.22,509.2
52719,17561,2024-12-16,3341,217,5,146.26,0.14,628.92
52720,17562,2023-04-28,1146,388,3,61.8,0.03,179.84
52721,17562,2023-04-28,1146,125,4,508.47,0.19,1647.44
52722,17562,2023-04-28,1146,65,4,651.39,0.02,2553.45
52723,17562,2023-04-28,1146,405,5,613.12,0.29,2176.58
52724,17563,2023-02-09,4959,266,2,205.14,0.13,356.94
52725,17564,2023-06-29,886,470,5,301.85,0.08,1388.51
52726,17564,2023-06-29,886,95,1,522.03,0.01,516.81
52727,17564,2023-06-29,886,34,3,92.95,0.09,253.75
52728,17564,2023-06-29,886,318,3,451.94,0.29,962.63
52729,17565,2024-02-25,938,154,1,275.44,0.19,223.11
52730,17565,2024-02-25,938,42,5,697.98,0.07,3245.61
52731,17566,2024-01-04,2745,74,5,793.37,0.26,2935.47
52732,17567,2023-05-07,1295,56,2,133.49,0.17,221.59
52733,17567,2023-05-07,1295,115,2,433.27,0.25,649.9
52734,17567,2023-05-07,1295,297,4,135.79,0.01,537.73
52735,17567,2023-05-07,1295,143,5,355.51,0.03,1724.22
52736,17567,2023-05-07,1295,14,4,415.29,0.27,1212.65
52737,17568,2024-06-08,3178,391,1,397.95,0.15,338.26
52738,17568,2024-06-08,3178,182,5,536.52,0.29,1904.65
52739,17568,2024-06-08,3178,174,1,300.95,0.05,285.9
52740,17568,2024-06-08,3178,207,3,98.11,0.21,232.52
52741,17569,2023-01-23,4757,171,4,906.99,0.09,3301.44
52742,17569,2023-01-23,4757,346,1,157.38,0.03,152.66
52743,17570,2024-02-01,4210,60,3,204.96,0.06,577.99
52744,17570,2024-02-01,4210,418,5,786.95,0.13,3423.23
52745,17570,2024-02-01,4210,43,1,29.32,0.07,27.27
52746,17571,2024-10-18,2837,432,4,32.5,0.28,93.6
52747,17571,2024-10-18,2837,352,2,409.76,0.03,794.93
52748,17571,2024-10-18,2837,493,5,500.11,0.06,2350.52
52749,17571,2024-10-18,2837,241,5,271.59,0.1,1222.15
52750,17572,2024-12-14,2802,390,3,549.29,0.03,1598.43
52751,17572,2024-12-14,2802,31,1,448.04,0.15,380.83
52752,17572,2024-12-14,2802,117,3,429.88,0.16,1083.3
52753,17572,2024-12-14,2802,445,5,432.8,0.2,1731.2
52754,17573,2024-11-17,8,211,2,365.01,0.24,554.82
52755,17573,2024-11-17,8,497,5,417.93,0.22,1629.93
52756,17573,2024-11-17,8,491,2,422.4,0.28,608.26
52757,17573,2024-11-17,8,22,5,140.39,0.07,652.81
